id,model,config,category,baseline_label,ft_label,outcome,curvature_score,oppositeness_score,density,centrality
factual_012,mixtral-8x7b,C,factual,0,0,always_correct,0.2840671293809321,0.4724434113986769,2.173097746982227,0.7860974353127362
factual_013,mixtral-8x7b,C,factual,1,3,other,0.6153152402075883,0.455194014821156,1.5300434663668918,0.7080230631300728
factual_014,mixtral-8x7b,C,factual,0,0,always_correct,0.7330674130526451,0.5196026288806116,2.199583681199253,0.7782048166966801
factual_015,mixtral-8x7b,C,factual,1,3,other,0.2376871837966113,0.4958379670097737,1.4585589328878723,0.763588514149049
factual_016,mixtral-8x7b,C,factual,0,0,always_correct,0.1982968099681393,0.4964189632018502,1.6035739319060058,0.7305653706634347
factual_017,mixtral-8x7b,C,factual,0,0,always_correct,0.2926382388086429,0.5537432236850965,1.3893335987920303,0.7681340728375617
factual_018,mixtral-8x7b,C,factual,0,0,always_correct,0.5396352414141532,0.3227364419959592,1.488573548463778,0.7490736330601716
factual_019,mixtral-8x7b,C,factual,0,0,always_correct,0.6730960397027268,0.4708446767052624,1.4697912780557238,0.7927693141065637
factual_020,mixtral-8x7b,C,factual,1,3,other,0.4468809245287481,0.4914824202789162,1.6355644798953604,0.7141426042829769
factual_021,mixtral-8x7b,C,factual,0,3,broken_by_ft,0.7509487180048353,0.4242342711170749,1.437338333539816,0.7057974756824725
factual_022,mixtral-8x7b,C,factual,0,0,always_correct,0.3801181065227554,0.5194002370825246,2.11813285972269,0.7888343474015884
factual_023,mixtral-8x7b,C,factual,1,1,other,0.2452910406227562,0.5348822932022061,1.6490830969475492,0.7044984150292017
factual_024,mixtral-8x7b,C,factual,3,3,other,0.2805817934195017,0.4484573939404104,1.6706121005395924,0.7033958796122887
factual_025,mixtral-8x7b,C,factual,1,3,other,3.3306690738754696e-16,0.5117298888667272,1.6429126789086972,0.7204560191668745
factual_026,mixtral-8x7b,C,factual,1,0,other,1.1102230246251563e-16,0.3443998573079658,1.591209790699729,0.8206354683180099
factual_027,mixtral-8x7b,C,factual,0,0,always_correct,1.1102230246251563e-16,0.3642274518497082,1.5270706996297605,0.7633699371421421
factual_028,mixtral-8x7b,C,factual,0,0,always_correct,0.1929791143245144,0.5368214525725794,1.6808798812307817,0.7464809316145942
factual_029,mixtral-8x7b,C,factual,0,0,always_correct,0.0,0.5704432634955076,1.517434539091369,0.8084093392055437
factual_030,mixtral-8x7b,C,factual,0,3,broken_by_ft,0.7668813329400868,0.4721924702419647,1.5989717679456927,0.6532845700035373
factual_031,mixtral-8x7b,C,factual,0,0,always_correct,0.4572321689239609,0.3462148777121836,1.4704227408897466,0.7794445790180302
factual_032,mixtral-8x7b,C,factual,1,3,other,0.0,0.4769979030720027,1.5145786126070766,0.7119126764159768
factual_033,mixtral-8x7b,C,factual,0,0,always_correct,2.220446049250313e-16,0.5577915745729615,1.600985589324872,0.7746265286605831
factual_034,mixtral-8x7b,C,factual,0,0,always_correct,0.6952801870429137,0.497085648962429,1.4693644117237807,0.7782214859222703
factual_035,mixtral-8x7b,C,factual,0,0,always_correct,0.5393551581036777,0.3505611952848855,1.5380572164727986,0.7813647980744627
factual_036,mixtral-8x7b,C,factual,0,0,always_correct,0.1454804201304627,0.4021450253300156,1.7131054498474376,0.8045040065828291
factual_037,mixtral-8x7b,C,factual,0,0,always_correct,1.1102230246251563e-16,0.3735045306220373,1.6406575055622534,0.7121194102499737
factual_038,mixtral-8x7b,C,factual,2,0,fixed_by_ft,-2.220446049250313e-16,0.2926467250686141,1.4320322619846344,0.8492955255080701
factual_039,mixtral-8x7b,C,factual,3,3,other,0.2977052916255188,0.5337839000600075,1.4968432568351246,0.6578207026078017
factual_040,mixtral-8x7b,C,factual,0,0,always_correct,0.0,0.4955555663289558,2.4907916965422943,0.7438758769124163
factual_041,mixtral-8x7b,C,factual,0,0,always_correct,0.6056858182588869,0.3677107174306969,1.4755623568961818,0.7740296550999092
factual_042,mixtral-8x7b,C,factual,0,0,always_correct,0.8318725783280523,0.5395901682319295,1.6551275699170216,0.7985738797667481
factual_043,mixtral-8x7b,C,factual,0,0,always_correct,0.2623666722788942,0.5777548617653043,1.5606131858333216,0.7747859864750749
factual_044,mixtral-8x7b,C,factual,0,0,always_correct,0.4051631302734781,0.3681917696874052,1.4455486580276196,0.7853141309744663
factual_045,mixtral-8x7b,C,factual,0,0,always_correct,0.450439749115744,0.2884051229297785,1.453689212791892,0.7892814276339735
factual_046,mixtral-8x7b,C,factual,0,0,always_correct,0.4660423327436203,0.514151637376933,1.3850454305890605,0.7679784747187712
factual_047,mixtral-8x7b,C,factual,0,0,always_correct,0.5598746093928245,0.4857488811952748,2.4956542498295153,0.7651505581880438
factual_048,mixtral-8x7b,C,factual,2,0,fixed_by_ft,0.6068092023827316,0.5320171246589672,1.669465354924677,0.7908778910919066
factual_049,mixtral-8x7b,C,factual,1,0,other,0.8051334766150875,0.579269345225372,1.7773488803942223,0.6087556385035638
factual_050,mixtral-8x7b,C,factual,3,1,other,0.8385872110634407,0.529476712971758,1.6202171498905402,0.6676167559736326
factual_051,mixtral-8x7b,C,factual,0,3,broken_by_ft,0.4828815127684033,0.4817205955632726,1.6075469356123249,0.6575131316270182
factual_052,mixtral-8x7b,C,factual,0,0,always_correct,0.3487661001492588,0.3074633120631805,1.5675402123828928,0.7536312131339302
factual_053,mixtral-8x7b,C,factual,2,2,still_broken,0.4359761888516478,0.2620127618998092,1.445163814679944,0.8048033221114583
factual_054,mixtral-8x7b,C,factual,2,0,fixed_by_ft,0.1556253954430617,0.4847215191663619,1.383711336911372,0.7645934326710406
factual_055,mixtral-8x7b,C,factual,0,0,always_correct,0.5841313739140175,0.3745738855463266,1.5077213820686648,0.7849008747510435
factual_056,mixtral-8x7b,C,factual,0,0,always_correct,0.2786528716749776,0.3758226190451623,1.5049147495204112,0.7742059865635571
factual_057,mixtral-8x7b,C,factual,0,0,always_correct,0.0112872337979896,0.4214372380597516,1.4648258882038403,0.7694453172394339
factual_058,mixtral-8x7b,C,factual,0,0,always_correct,0.3390824461694907,0.5111469041204717,1.5545940409574548,0.8140485421238759
factual_059,mixtral-8x7b,C,factual,0,0,always_correct,0.357348894131446,0.3940866374503651,1.5511252045053732,0.7838069112840811
factual_060,mixtral-8x7b,C,factual,0,0,always_correct,0.743211048249168,0.3671479319259164,1.425059880535836,0.8520090209987095
factual_061,mixtral-8x7b,C,factual,0,0,always_correct,0.1104086412246645,0.530961196704224,1.511143753659508,0.7806205114743071
factual_062,mixtral-8x7b,C,factual,0,0,always_correct,0.3587941822449432,0.2807707917106444,1.4230038222906043,0.8144083208268791
factual_063,mixtral-8x7b,C,factual,0,0,always_correct,0.7098511176138034,0.5277960852448533,1.54508021969518,0.6906612743816015
factual_064,mixtral-8x7b,C,factual,0,0,always_correct,0.6094687471332425,0.3698050651022028,1.5924750584801155,0.8068829925128963
factual_065,mixtral-8x7b,C,factual,0,0,always_correct,0.2245941752577982,0.4849242325151529,2.070155573285705,0.7389572015367624
factual_066,mixtral-8x7b,C,factual,0,0,always_correct,0.3360545871669906,0.4432598614804671,1.437838911493825,0.7965714069335859
factual_067,mixtral-8x7b,C,factual,0,0,always_correct,0.5798424716069741,0.5071865576375351,1.570946092272075,0.7582373529377417
factual_068,mixtral-8x7b,C,factual,0,0,always_correct,0.238441992313811,0.511323132435285,2.3556216928113503,0.7724926424265565
factual_069,mixtral-8x7b,C,factual,0,0,always_correct,0.5115933251339644,0.5369340943521124,1.631045379294353,0.786516724035984
factual_070,mixtral-8x7b,C,factual,0,0,always_correct,0.1984207921486623,0.5628367211223799,1.838338226233365,0.7907702208781195
factual_071,mixtral-8x7b,C,factual,0,0,always_correct,0.461534458324117,0.5023408825289193,1.5303797226607514,0.7976021253211883
factual_072,mixtral-8x7b,C,factual,0,0,always_correct,0.4217231241732762,0.5293112383235585,2.052913815779441,0.7936154663048665
factual_073,mixtral-8x7b,C,factual,0,0,always_correct,0.4685473178708678,0.4971347459068951,1.8813149697779945,0.8060820205907173
factual_074,mixtral-8x7b,C,factual,2,0,fixed_by_ft,0.7184528692678035,0.5340626408896963,1.5822706579581662,0.7457243605495685
factual_075,mixtral-8x7b,C,factual,0,0,always_correct,0.0,0.5526658730319928,1.5299397541177395,0.7807696613698134
factual_076,mixtral-8x7b,C,factual,1,0,other,0.5658991755708114,0.3758922514649365,1.4660703538082065,0.7629524834612326
factual_077,mixtral-8x7b,C,factual,0,0,always_correct,1.1102230246251563e-16,0.2872070217824768,1.4483453849882282,0.7973612276794142
factual_078,mixtral-8x7b,C,factual,0,0,always_correct,0.0,0.4410828679271515,1.458481285624343,0.7946352676800279
factual_079,mixtral-8x7b,C,factual,0,0,always_correct,0.0258177208143913,0.4554676890827559,2.276428274066912,0.7785665353096611
factual_080,mixtral-8x7b,C,factual,0,0,always_correct,0.5055580278519176,0.3731267833548741,1.5829375437584468,0.7981197224733367
factual_081,mixtral-8x7b,C,factual,0,0,always_correct,0.220573990555787,0.4918213743329231,1.3558153290652777,0.8192204389974898
factual_082,mixtral-8x7b,C,factual,0,0,always_correct,2.220446049250313e-16,0.5084261618466914,2.035393199162872,0.7615156538606355
factual_083,mixtral-8x7b,C,factual,0,0,always_correct,0.057668351977014,0.3271119500566003,1.451152926094506,0.7950385259633002
factual_084,mixtral-8x7b,C,factual,0,0,always_correct,0.2289328256363831,0.5497967403683747,1.884496177179236,0.8233917817187093
factual_085,mixtral-8x7b,C,factual,0,0,always_correct,0.0372428410057189,0.5051687256244658,1.6102037851392017,0.7613331582727212
factual_086,mixtral-8x7b,C,factual,1,0,other,0.8033095604077409,0.5490075373322965,2.015452604210398,0.8063632608797181
factual_087,mixtral-8x7b,C,factual,0,0,always_correct,0.6479279028923509,0.3613206321822504,1.436029069276888,0.8372493425625792
factual_088,mixtral-8x7b,C,factual,0,0,always_correct,0.3396011947066253,0.4080418156001197,1.465300663592862,0.7910473151233647
factual_089,mixtral-8x7b,C,factual,0,0,always_correct,0.6666581000882923,0.3188786910577298,1.5131182125148306,0.799091528923978
factual_090,mixtral-8x7b,C,factual,0,0,always_correct,-2.220446049250313e-16,0.3964080482015173,1.4187546985405888,0.8131726537987362
factual_091,mixtral-8x7b,C,factual,0,0,always_correct,0.4261113397626155,0.4558950745029509,1.400802104480607,0.8456889289914585
factual_092,mixtral-8x7b,C,factual,0,0,always_correct,0.0315956960434949,0.3623843687195451,1.4168148186832066,0.751873626663548
factual_093,mixtral-8x7b,C,factual,0,0,always_correct,0.0671185519692219,0.4713046344375188,2.3499719020727152,0.7683241939037692
factual_094,mixtral-8x7b,C,factual,0,0,always_correct,0.0261170901009187,0.5003007857566056,2.080056827153228,0.7804110141923681
factual_095,mixtral-8x7b,C,factual,0,0,always_correct,1.1102230246251563e-16,0.5101534961972927,1.6163209676949646,0.7869664265862802
factual_096,mixtral-8x7b,C,factual,0,0,always_correct,-2.220446049250313e-16,0.4742852508276898,2.0973629923839554,0.781965458096553
factual_097,mixtral-8x7b,C,factual,0,0,always_correct,0.3337395468446722,0.5348416626677427,2.146149723753868,0.800215709017006
factual_098,mixtral-8x7b,C,factual,0,0,always_correct,0.4353734601241928,0.51781334739828,2.187416565824021,0.7232017443268683
impossible_001,mixtral-8x7b,C,impossible,0,0,always_correct,-2.220446049250313e-16,0.5551838951744963,1.3644283709540836,0.8276925045696241
impossible_002,mixtral-8x7b,C,impossible,0,0,always_correct,0.2806778737116963,0.4306490422083969,1.4401356453933196,0.7836114071853095
impossible_003,mixtral-8x7b,C,impossible,0,0,always_correct,0.4239195475062465,0.5627706547511742,1.5651701004905392,0.700848589113422
impossible_004,mixtral-8x7b,C,impossible,0,0,always_correct,0.3607430469039355,0.5197243019825668,1.458452861984996,0.6939721821069513
impossible_005,mixtral-8x7b,C,impossible,0,0,always_correct,0.574928775103801,0.4892219794456599,1.5568969252909877,0.6068086579060945
impossible_006,mixtral-8x7b,C,impossible,0,0,always_correct,0.0311283248999301,0.5387384402670877,1.449763272741444,0.7372826727751762
impossible_007,mixtral-8x7b,C,impossible,0,0,always_correct,0.2345795209133891,0.5647081094835489,1.5734499261300294,0.6238848863130082
impossible_008,mixtral-8x7b,C,impossible,0,0,always_correct,0.0,0.5167571652418199,1.5210648218299585,0.6785465504109989
impossible_009,mixtral-8x7b,C,impossible,0,0,always_correct,0.2533691388774768,0.491107906341293,1.4323611294684442,0.7292741832908624
impossible_010,mixtral-8x7b,C,impossible,0,0,always_correct,0.0027501122133142,0.4184464516500347,1.3885229588164163,0.7738089668558243
impossible_011,mixtral-8x7b,C,impossible,0,0,always_correct,0.7193765685924425,0.5802479210740829,1.606736831410972,0.6605835907622317
impossible_012,mixtral-8x7b,C,impossible,0,0,always_correct,0.4188366039819666,0.3895290976517082,1.5273694970414504,0.6704030516806085
impossible_013,mixtral-8x7b,C,impossible,0,0,always_correct,0.0,0.4086266107713111,1.6587137427894745,0.689658988036263
impossible_014,mixtral-8x7b,C,impossible,0,0,always_correct,0.4423619685250402,0.4700339198121581,1.5885150038440978,0.6121381627726835
impossible_015,mixtral-8x7b,C,impossible,0,0,always_correct,0.3166479386251986,0.5874836388564829,1.395728484135234,0.7486451980379364
impossible_016,mixtral-8x7b,C,impossible,0,0,always_correct,0.4515553057300872,0.4482867610047317,1.4693475571044965,0.7341186170628089
impossible_017,mixtral-8x7b,C,impossible,0,0,always_correct,0.0,0.5558571067712224,1.346925906340128,0.7053133742311688
impossible_018,mixtral-8x7b,C,impossible,0,0,always_correct,0.0550683782754218,0.4872344658755814,1.4694140978080903,0.74738072341108
impossible_019,mixtral-8x7b,C,impossible,0,0,always_correct,0.6985254773018361,0.4388364592420409,1.4670087514393897,0.692194954090939
impossible_020,mixtral-8x7b,C,impossible,0,0,always_correct,-2.220446049250313e-16,0.5051285403166632,1.3029682692761662,0.8185930712681566
impossible_021,mixtral-8x7b,C,impossible,0,0,always_correct,0.7455768407446961,0.511383179081994,1.418451701642014,0.681343290566415
impossible_022,mixtral-8x7b,C,impossible,0,0,always_correct,0.0907929455994041,0.3729589512186093,1.4644425009909716,0.7186930170136916
impossible_023,mixtral-8x7b,C,impossible,0,0,always_correct,0.0948905946407459,0.5955665714906428,1.433893483275697,0.80529583340624
impossible_024,mixtral-8x7b,C,impossible,0,0,always_correct,0.830164957426446,0.4045752341875056,1.4278812842330573,0.7867355744549867
impossible_025,mixtral-8x7b,C,impossible,0,0,always_correct,0.7072780648093208,0.5017505139859315,1.4744178439570206,0.7173278021128849
impossible_026,mixtral-8x7b,C,impossible,0,0,always_correct,0.8800187668698034,0.4181997419542512,1.4110958339855555,0.7888166930983602
impossible_027,mixtral-8x7b,C,impossible,0,0,always_correct,0.7062752967036268,0.3711988868490881,1.4478390667797614,0.6840982242455453
impossible_028,mixtral-8x7b,C,impossible,0,0,always_correct,0.5000999656549192,0.4815762854867185,1.5400536996698608,0.645387485598485
impossible_029,mixtral-8x7b,C,impossible,0,0,always_correct,0.0,0.5657581248771495,1.577398290205864,0.7961269228544424
impossible_030,mixtral-8x7b,C,impossible,0,0,always_correct,0.8351902281247721,0.5249444743006565,1.43126372781913,0.7277650240723668
nonexistent_001,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.1408962552955857,0.4817099847987866,1.618388322731953,0.6505587721430863
nonexistent_002,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.4663529108793794,0.4820097187072307,1.9380899422761615,0.6454700365940155
nonexistent_003,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.0,0.3844380956093198,1.5098126297104038,0.7186116406695099
nonexistent_004,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.0,0.6303578172548222,1.8513264616285656,0.5843523348222711
nonexistent_005,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.0,0.573350714515258,1.861595400219066,0.6681679572854953
nonexistent_006,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,1.1102230246251563e-16,0.3695283327972756,1.5507595215167234,0.7023995483185185
nonexistent_007,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.6656042179179176,0.3336069621443885,2.1531748994604385,0.6460701015720379
nonexistent_008,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.1891429569458065,0.5874211128806354,2.3988800587666375,0.5466107494595671
nonexistent_009,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.4842120832061292,0.6078996431930908,1.9620085208928135,0.620044332182131
nonexistent_010,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.587167485955802,0.4779683275596519,1.833888338501531,0.6309298528266939
nonexistent_011,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.0378691766339057,0.3921120255617577,1.8236217002818536,0.5905812461660369
nonexistent_012,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,1.1102230246251563e-16,0.3775442859647275,1.6971808748104815,0.7212749057968125
nonexistent_013,mixtral-8x7b,C,nonexistent,0,0,always_correct,1.1102230246251563e-16,0.6224502132968683,3.3367269166353677,0.5440942975024898
nonexistent_014,mixtral-8x7b,C,nonexistent,1,0,other,-2.220446049250313e-16,0.5000449617692835,1.83211176810429,0.570093262512271
nonexistent_015,mixtral-8x7b,C,nonexistent,0,0,always_correct,1.1102230246251563e-16,0.4921907705872668,1.501040564841266,0.6570302922759929
nonexistent_016,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.4025101204845094,0.6195132223961526,2.8109377343198965,0.5992554236982213
nonexistent_017,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.5769583421997224,0.5302414990249591,1.744627820754206,0.6032795333598666
nonexistent_018,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.3961603706760024,0.5963926672374946,1.8480466921260803,0.6887798380587833
nonexistent_019,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.0,0.6021392489270947,2.844715109710209,0.5532904130313078
nonexistent_020,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.5414765363933832,0.5070670354191914,1.9924887873947457,0.6829607177693717
nonexistent_021,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.5956860738097913,0.5331093884144366,1.7665825244221536,0.6083857987330116
nonexistent_022,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.6676641691732299,0.5414587680396219,2.0033132341171274,0.5644404037168697
nonexistent_023,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.47194072796743,0.6343674877928529,2.408321028499304,0.6130953788120019
nonexistent_024,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.0,0.5612271086606379,2.0146061249018192,0.6094802785950895
nonexistent_025,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.0,0.5331879446708088,1.403339101909298,0.7164925264980905
nonexistent_026,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.1795936835331535,0.5782301043059824,1.8769855826473747,0.6896929911852393
nonexistent_027,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.7154062532950681,0.6006616565273908,2.194790111355604,0.4498373020254242
nonexistent_028,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.6660436405945,0.2756106691049421,1.5311909251784908,0.7378243434465728
nonexistent_029,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.0,0.6229379003448303,2.4189238401918165,0.5542070362317157
nonexistent_030,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.6325686339720304,0.56871666946646,1.8669859537456024,0.6991210118984552
nonexistent_031,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.4383174948849023,0.569469296314977,2.3068901920253535,0.6243853014875628
nonexistent_032,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.6619559710317514,0.6432758790766617,2.7350297986924805,0.5576855311657261
nonexistent_033,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.6090335933612909,0.569874217129125,1.859615416014732,0.6694354637835519
nonexistent_034,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.4894720467698914,0.6349845730868906,2.310370465169915,0.5835540555011897
nonexistent_035,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.0,0.5607798031452288,1.815322185705487,0.6459051997201808
nonexistent_036,mixtral-8x7b,C,nonexistent,0,0,always_correct,1.1102230246251563e-16,0.5560388037193557,1.8340710908711144,0.6037298173620638
nonexistent_037,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.3699349320047834,0.3282834231382359,1.578198505197913,0.6679470531250629
nonexistent_038,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.7926552947993657,0.6289371171987566,2.798879070765374,0.5269310543433201
nonexistent_039,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.0,0.6143906513841051,2.09984444517962,0.5124721845110773
nonexistent_040,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,1.1102230246251563e-16,0.6254613771428076,2.17637566470198,0.5252641700310074
nonexistent_041,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.3560530276528296,0.3982105289147777,1.7324678079943068,0.6220385427608175
nonexistent_042,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.5695001949670522,0.440539018535318,1.3842196561942195,0.7544057699500959
nonexistent_043,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.6576880646803562,0.4194503129917816,1.530149661847831,0.6728972991393612
nonexistent_044,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.3615768722035666,0.6054074599816353,2.6033746890485525,0.5910195936646085
nonexistent_045,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.0249802761245522,0.5028245130419267,1.6749878554866369,0.6688645790676859
nonexistent_046,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.6612279677031945,0.5148879862919402,1.7058183812411352,0.6978585823843695
nonexistent_047,mixtral-8x7b,C,nonexistent,0,0,always_correct,2.220446049250313e-16,0.5193992921772052,1.7843887253685635,0.6564849738450533
nonexistent_048,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.2740750784357763,0.5015228207299758,1.7716580974953335,0.6482371317934588
nonexistent_049,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.4076888275255732,0.4134359268736418,1.6919208316486347,0.6471226597546075
nonexistent_050,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.5204752094388845,0.4521190116733146,2.339305451952287,0.6087229164276297
nonexistent_051,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.8056613586077341,0.5465498169473262,1.898208667441742,0.6398079924587524
nonexistent_052,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.0316084730832445,0.3525776705301954,1.7911756373815435,0.6059538638436388
nonexistent_053,mixtral-8x7b,C,nonexistent,0,0,always_correct,0.2358267785620481,0.3410532104566136,1.6665790638430067,0.6404740681543023
nonexistent_054,mixtral-8x7b,C,nonexistent,2,0,fixed_by_ft,0.1791778741104774,0.6154990643267508,2.284245441699252,0.5583922798350565
nonexistent_055,mixtral-8x7b,C,nonexistent,0,0,always_correct,-4.440892098500626e-16,0.613989135667868,2.8000102675182945,0.6074233514988998
