id,category,local_id,curvature_score,oppositeness_score,density,centrality
borderline_obscure_2,borderline_obscure_real,49.16988446125534,0.0,0.4767362784179192,1.5394294030813749,0.6905982631245545
borderline_obscure_3,borderline_obscure_real,2.2477204090789122,0.8151053230090568,0.5135885845075926,1.4324117292325262,0.7160167570578825
borderline_obscure_4,borderline_obscure_real,1.247109013244042,0.8904528391448923,0.3851635310241831,1.3914898870674333,0.8028398416541203
borderline_obscure_5,borderline_obscure_real,39.26464695561903,1.1102230246251565e-16,0.5480057125937774,1.456169084992063,0.7302105934540191
borderline_obscure_6,borderline_obscure_real,25.367370847851216,0.0022202110320599378,0.49857058935195897,1.3965922442654586,0.7080744412649503
borderline_obscure_8,borderline_obscure_real,32.42236633573949,0.0,0.5848932153846833,1.3904485473228811,0.7600686348185066
borderline_obscure_9,borderline_obscure_real,1.0941748570242373,0.8972608953699348,0.5332707226595235,1.4653330209908892,0.7947901718618735
borderline_obscure_10,borderline_obscure_real,21.928884039093937,0.11102403726880761,0.5064141736740347,1.5439617684901843,0.734857677462742
borderline_obscure_12,borderline_obscure_real,1.1290936180138118,0.8705791190492252,0.5072987362870598,1.4492437444275441,0.7199929697400049
borderline_obscure_14,borderline_obscure_real,0.6879317270768303,0.9037653838093687,0.37657502300771284,1.3898284651286852,0.797694264334118
borderline_obscure_15,borderline_obscure_real,1.014234952597225,0.8641478938835174,0.49723107009781786,1.3636753138338111,0.7914715120183584
borderline_obscure_16,borderline_obscure_real,2.5375087517263974,0.821770877974048,0.4530592478934239,1.3168587070838558,0.7959865441870682
borderline_obscure_17,borderline_obscure_real,3.4010769460724424,0.7282262853221942,0.5483487716258646,1.4752647477684608,0.6894746661132107
borderline_obscure_18,borderline_obscure_real,0.07434052678873203,0.885039667531379,0.3206627842687223,1.4345513256550722,0.767553438684401
borderline_obscure_19,borderline_obscure_real,1.9974095178708804,0.8795983184689004,0.4045362110921946,1.4757917229043602,0.6814774467570698
borderline_obscure_20,borderline_obscure_real,4633.747690781311,2.220446049250313e-16,0.6247808245821029,1.36383805134471,0.7852549772952226
borderline_obscure_21,borderline_obscure_real,19.01762355862127,0.11839146700067815,0.5636840975673094,1.4825358502744503,0.6758242794032906
borderline_obscure_22,borderline_obscure_real,15.165391993550706,0.21189705794996005,0.5175769642193446,1.530834555801445,0.7400244419119691
borderline_obscure_23,borderline_obscure_real,5.417117910231347,0.5358001745491472,0.4564859888242796,1.4976166733283753,0.6865347812076548
borderline_obscure_24,borderline_obscure_real,4.969245330865395,0.6532912547494265,0.5318094579212743,1.3930138702785053,0.8119967722692096
borderline_obscure_25,borderline_obscure_real,55.89506518869503,0.0,0.6031043870974065,1.4049449355842907,0.7813269015379588
borderline_obscure_26,borderline_obscure_real,15.841523277884964,0.18672530705752488,0.5385020833688743,1.435797350062664,0.7231823997726301
borderline_obscure_27,borderline_obscure_real,22.04761241476395,0.047042025233243634,0.49350738695638574,1.499840404969015,0.7185313665385669
borderline_obscure_28,borderline_obscure_real,0.07433933414173656,0.8850396674860556,0.32065376775140064,1.4345778058340082,0.7675464651672375
borderline_obscure_29,borderline_obscure_real,1.2715104673661712,0.8381867515861032,0.29803910397174105,1.3807041318616375,0.7680804721967379
borderline_obscure_30,borderline_obscure_real,1.101704273215889,0.9053580861264051,0.5729204152569882,1.383783859973781,0.7877206209530659
borderline_obscure_31,borderline_obscure_real,78.04788184858077,2.220446049250313e-16,0.46252632408669236,1.4045779231106184,0.6789699389283437
borderline_obscure_32,borderline_obscure_real,10.182512605320913,0.35080818322544705,0.44162305254543277,1.4287309759139495,0.7183022353319346
borderline_obscure_34,borderline_obscure_real,5.002985137300862,0.594787148753237,0.48411952669852576,1.404463956558598,0.7815424692372994
borderline_fake_0,borderline_plausible_fake,17.044098709254822,0.15431413431363905,0.5221977159809128,1.3396716508135893,0.7789532824397316
borderline_fake_2,borderline_plausible_fake,33.5007667320672,-2.220446049250313e-16,0.5630112783039618,1.4917145750909566,0.6495646978213163
borderline_fake_3,borderline_plausible_fake,0.030785406695253335,0.8930197863292813,0.5946655606836748,1.714803158252412,0.7078768147097213
borderline_fake_4,borderline_plausible_fake,0.8544051459461633,0.8487219438480016,0.44120322675918155,1.403304233062113,0.7680671862928239
borderline_fake_5,borderline_plausible_fake,303.90036842637096,0.0,0.5216302636495369,1.5842333469823082,0.7073924264272523
borderline_fake_6,borderline_plausible_fake,,0.20658568143502987,0.5793470729952312,1.7442046606533752,0.7006257998094995
borderline_fake_7,borderline_plausible_fake,0.030785406695253335,0.8930197830651714,0.5946655606836748,1.714803158252412,0.7078768147097213
borderline_fake_8,borderline_plausible_fake,17.405588493817053,0.15988234004871738,0.5747132967480475,1.4039613939405602,0.7529082510335643
borderline_fake_9,borderline_plausible_fake,0.030708606671403255,0.8815393094449119,0.6089304574475284,1.672185823050997,0.7010155598930864
