id,category,local_id,curvature_score,oppositeness_score,density,centrality
borderline_fake_32,borderline_plausible_fake,4.427476204139203,0.6010587811470032,0.49245894,1.8553724,0.6955054
borderline_fake_33,borderline_plausible_fake,1.7636540566201666,0.842082291841507,0.5079627,1.9110379,0.6836916
borderline_fake_34,borderline_plausible_fake,44.66567086247769,1.1920928955078125e-07,0.5658158,1.8782525,0.62483615
borderline_edge_0,borderline_edge_factual,,0.11021119356155396,0.48577303,1.9020959,0.6394974
borderline_edge_1,borderline_edge_factual,2.97201361826175,0.6603499054908752,0.46920592,1.8652304,0.800429
borderline_edge_2,borderline_edge_factual,,0.15102243423461914,0.44326568,2.599127,0.80826724
borderline_edge_3,borderline_edge_factual,0.34648965087956474,0.8182831853628159,0.45998424,1.8760504,0.80783087
borderline_edge_4,borderline_edge_factual,,0.1581980586051941,0.36720115,2.2057996,0.7040551
borderline_edge_5,borderline_edge_factual,,0.1102110743522644,0.48577303,1.9020959,0.6394974
borderline_edge_6,borderline_edge_factual,1.590814904521518,0.7972074598073959,0.4691497,1.8652717,0.8003802
borderline_edge_7,borderline_edge_factual,,0.1510218381881714,0.44327736,2.5990765,0.8082979
borderline_edge_8,borderline_edge_factual,0.3449605281576446,0.8182832300662994,0.45994657,1.8760589,0.80780506
borderline_edge_9,borderline_edge_factual,,0.1581975221633911,0.36724406,2.205734,0.7040868
borderline_edge_10,borderline_edge_factual,21.246090867595846,-1.1920928955078125e-07,0.4859118,1.9017625,0.6396384
borderline_edge_11,borderline_edge_factual,1.7869402836040196,0.7972072958946228,0.46915805,1.8652321,0.8003264
borderline_edge_12,borderline_edge_factual,,0.15102225542068481,0.4432268,2.5990262,0.8082952
borderline_edge_13,borderline_edge_factual,,0.18566852807998657,0.460032,1.8762509,0.8076525
borderline_edge_14,borderline_edge_factual,,0.1581980586051941,0.36724406,2.205734,0.7040868
borderline_edge_15,borderline_edge_factual,,0.1102113127708435,0.48587102,1.902032,0.6396103
borderline_edge_16,borderline_edge_factual,1.8845584902608434,0.7972075939178467,0.46920246,1.8651996,0.8004231
borderline_edge_17,borderline_edge_factual,,0.15102225542068481,0.44326568,2.599127,0.80826724
borderline_edge_18,borderline_edge_factual,,0.18566888570785522,0.460032,1.8762509,0.8076525
borderline_edge_19,borderline_edge_factual,,0.1581975221633911,0.36724406,2.205734,0.7040868
factual_001,factual,6.919986240223588,0.3736777901649475,0.4635316,2.4385455,0.78322554
factual_002,factual,39.92788287087289,5.960464477539063e-08,0.46927875,2.129188,0.7335818
factual_003,factual,19.44227284045811,0.010906100273132324,0.44521004,1.9967084,0.77503383
factual_004,factual,92.80739373937082,0.0,0.51209813,2.351087,0.70619375
factual_005,factual,0.6345118731273972,0.8503760099411011,0.5535692,1.9986558,0.6295458
factual_006,factual,8.540191053581665,0.32356059551239014,0.38397932,1.9676414,0.8012012
factual_007,factual,10.305942241825326,0.26906412839889526,0.50327164,2.1059208,0.74470484
factual_008,factual,11.074505820072291,0.21528226137161255,0.40444827,1.9925994,0.78908426
factual_009,factual,0.8591260367807927,0.8263063132762909,0.4621011,1.855786,0.64773935
factual_010,factual,4.8902223773543385,0.5439069271087646,0.4748925,1.7781708,0.75348485
factual_011,factual,3.476517079100158,0.6400485336780548,0.45048434,2.1755056,0.7075667
factual_012,factual,10.505543251134792,0.12578028440475464,0.48994136,2.536208,0.810518
factual_013,factual,4.7446783900597485,0.622250497341156,0.44300795,1.8899659,0.7134836
factual_014,factual,2.3333620300113473,0.6493771374225616,0.5156697,2.4510818,0.803683
factual_015,factual,23.97127399065601,0.0,0.45309603,2.0378637,0.7573508
factual_016,factual,17.08257775396319,0.06897813081741333,0.42741042,1.8397964,0.7372279
factual_017,factual,23.133070492253943,-1.1920928955078125e-07,0.4479589,1.733504,0.7772445
factual_018,factual,5.745511238011254,0.5146194100379944,0.385979,1.5419567,0.77399
factual_019,factual,10.299511045035148,0.2964317202568054,0.41866237,1.8742222,0.79881
factual_020,factual,6.55515941096925,0.43632805347442627,0.38594508,2.1200118,0.73013854
factual_021,factual,15.989706943333864,0.09925436973571777,0.4315235,2.0050993,0.69446516
factual_022,factual,7.321671992270383,0.2677485942840576,0.49758303,2.4337695,0.8049048
factual_023,factual,12.620271948803442,0.2040112018585205,0.48482347,2.2050552,0.7251579
factual_024,factual,23.29235779242951,-1.1920928955078125e-07,0.4989643,2.089906,0.7382679
factual_025,factual,22.793543248517,5.960464477539063e-08,0.45797718,2.0563693,0.7445398
factual_026,factual,36.27230688696345,5.960464477539063e-08,0.46487474,2.331598,0.8194883
factual_027,factual,4.5223626904625185,0.5206571817398071,0.38989574,1.9667598,0.787484
factual_028,factual,4.842296833130443,0.5217270851135254,0.41690814,1.9858083,0.75301504
factual_029,factual,12.360600421125842,0.163527250289917,0.50377476,1.857735,0.81987244
factual_030,factual,3.316919501829897,0.6288645267486572,0.4452594,1.8494191,0.69740444
factual_031,factual,34.51533903884134,0.0,0.43478787,1.9217675,0.7759938
factual_032,factual,25.48923136759201,-1.1920928955078125e-07,0.4624328,2.1170917,0.7029282
factual_033,factual,114.60980909462845,0.0,0.45878565,1.7595799,0.78127766
factual_034,factual,38.682556795432255,0.0,0.44748986,1.9622824,0.79191124
factual_035,factual,4.841005794950106,0.4864763617515564,0.4118539,1.5776873,0.80266875
factual_036,factual,11.348113807054787,0.10544657707214355,0.47577953,2.3505716,0.81857383
factual_037,factual,1.1906849142795257,0.6878377795219421,0.497275,2.5119498,0.71996987
factual_038,factual,4.568810542359874,0.511774480342865,0.4980191,2.5722468,0.80533814
factual_039,factual,23.15765910441215,-1.1920928955078125e-07,0.5037843,1.6727883,0.6905414
factual_040,factual,37.57646931850481,0.0,0.49114668,2.7418997,0.7639893
factual_041,factual,6.066450406538607,0.4138329029083252,0.41002572,1.8696758,0.78484017
factual_042,factual,2.041261991514582,0.6610607504844666,0.39290702,1.970971,0.80371106
factual_043,factual,2.4452756554786945,0.716740071773529,0.4913383,1.9907469,0.7873746
factual_044,factual,7.6160380520089666,0.4161137342453003,0.4328425,1.8368095,0.7907418
factual_045,factual,48.2536136670554,0.0,0.4171344,1.9551244,0.7958563
